Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,,,,,,,,,,FTW-02-DESHACER 
,1544,COMP. LIQ. FACTURAS DE ,,"$ 24.000,00",05/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009942,FACTURA DE SERVICIOS,,"$ 48.000,01",10/09/2025,10/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1570,COMP. LIQ. FACTURAS DE ,,"$ 48.000,01",12/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
LLAMADORINALAMBRICO SAS,1290,COMP. LIQ. FACTURAS DE ,,"$ 47.203,08",02/05/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0002-00002517,FACTURA DE SERVICIOS,,"$ 47.203,08",17/05/2025,16/06/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
LUBNAN SOCIEDAD ANONIMA,00004-00010543,FACTURA DE SERVICIOS,,"$ 79.600,01",27/09/2025,29/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1599,COMP. LIQ. FACTURAS DE ,,"$ 79.600,01",02/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MAMBA S.A.,00003-00002548,FACTURA DE SERVICIOS,,"$ 1.934.790,00",02/01/2025,01/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00003-00002600,FACTURA DE SERVICIOS,,"$ 713.682,10",18/01/2025,17/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002617,FACTURA DE SERVICIOS,,"$ 1.919.060,00",04/02/2025,06/03/2025,GRUPO BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1026,COMP. LIQ. FACTURAS DE ,,"$ 1.934.790,00",06/02/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1058,COMP. LIQ. FACTURAS DE ,,"$ 680.750,96",10/02/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,JQ550,COMP. LIQ. FACTURAS DE ,,"$ 1.919.060,00",10/02/2025,,GRUPO BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002671,FACTURA DE SERVICIOS,,"$ 680.750,96",20/02/2025,22/03/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00002-00000524,FACTURA DE SERVICIOS,,"$ 1.934.790,00",04/03/2025,03/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002748,FACTURA DE SERVICIOS,,"$ 688.150,31",14/03/2025,13/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002772,FACTURA DE SERVICIOS,,"$ 2.084.225,00",02/04/2025,02/05/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1123,COMP. LIQ. FACTURAS DE ,,"$ 713.682,10",04/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1165,COMP. LIQ. FACTURAS DE ,,"$ 2.622.940,31",24/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002872,FACTURA DE SERVICIOS,,"$ 1.895.465,00",06/05/2025,05/06/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,06701922,FACTURA DE SERVICIOS,,"$ 749.515,23",12/05/2025,11/06/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1311,COMP. LIQ. FACTURAS DE ,,"$ 1.895.465,00",12/05/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002969,FACTURA DE SERVICIOS,,"$ 1.856.140,00",03/06/2025,03/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1298,COMP. LIQ. FACTURAS DE ,,"$ 1.856.140,00",09/06/2025,,BIOSALUD CHACRAS ,IGNORADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,1407,COMP. LIQ. FACTURAS DE ,,"$ 1.856.140,00",09/06/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,2529961,FACTURA DE SERVICIOS,,"$ 768.044,38",17/06/2025,17/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1303,COMP. LIQ. FACTURAS DE ,,"$ 0,00",19/06/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1306,COMP. LIQ. FACTURAS DE ,,"$ 2.084.225,00",30/06/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003056,FACTURA DE SERVICIOS,,"$ 1.926.925,00",03/07/2025,02/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1354,COMP. LIQ. FACTURAS DE ,,"$ 749.515,23",05/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1383,COMP. LIQ. FACTURAS DE ,,"$ 1.926.925,00",08/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1403,COMP. LIQ. FACTURAS DE ,,"$ 768.044,38",17/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003222,FACTURA DE SERVICIOS,,"$ 872.020,35",01/08/2025,22/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00003-00003150,FACTURA DE SERVICIOS,,"$ 2.099.350,00",05/08/2025,04/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1442,COMP. LIQ. FACTURAS DE ,,"$ 2.099.350,00",09/08/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1467,COMP. LIQ. FACTURAS DE ,,"$ 872.020,35",12/08/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003250,FACTURA DE SERVICIOS,,"$ 2.155.010,00",01/09/2025,01/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1540,COMP. LIQ. FACTURAS DE ,,"$ 2.155.010,00",10/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003314,FACTURA DE SERVICIOS,,"$ 818.864,64",17/09/2025,17/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1553,COMP. LIQ. FACTURAS DE ,,"$ 818.864,64",22/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003341,FACTURA DE SERVICIOS,,"$ 2.280.850,00",06/10/2025,13/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1640,COMP. LIQ. FACTURAS DE ,,"$ 2.280.850,00",13/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003415,FACTURA DE SERVICIOS,,"$ 839.076,14",15/10/2025,15/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1664,COMP. LIQ. FACTURAS DE ,,"$ 839.076,14",22/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003438,FACTURA DE SERVICIOS,,"$ 2.272.985,00",05/11/2025,05/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1722,COMP. LIQ. FACTURAS DE ,,"$ 2.272.985,00",10/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003516,FACTURA DE SERVICIOS,,"$ 864.545,39",14/11/2025,14/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1748,COMP. LIQ. FACTURAS DE ,,"$ 864.545,39",19/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003548,FACTURA DE SERVICIOS,,"$ 2.265.120,00",04/12/2025,04/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1788,COMP. LIQ. FACTURAS DE ,,"$ 2.265.120,00",10/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003615,FACTURA DE SERVICIOS,,"$ 855.473,30",12/12/2025,10/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1802,COMP. LIQ. FACTURAS DE ,,"$ 855.473,30",17/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MANZANO E HIJOS S.A,0003-00017871,FACTURA DE SERVICIOS,,"$ 111.037,63",04/02/2025,06/03/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1057,COMP. LIQ. FACTURAS DE ,,"$ 111.037,63",13/03/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MARCELO O. ACEVEDO,0004-0000000796,FACTURA DE SERVICIOS,,"$ 93.725,00",28/02/2025,30/03/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1049,COMP. LIQ. FACTURAS DE ,,"$ 93.725,00",13/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0004-0000000823,FACTURA DE SERVICIOS,,"$ 7.260,00",03/04/2025,03/05/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1288,COMP. LIQ. FACTURAS DE ,,"$ 7.260,00",10/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0004-0000000853,FACTURA DE SERVICIOS,,"$ 38.170,00",10/06/2025,10/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0004-0000000857,FACTURA DE SERVICIOS,,"$ 16.070,00",12/06/2025,12/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1370,COMP. LIQ. FACTURAS DE ,,"$ 16.070,00",07/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0004-0000000882,FACTURA DE SERVICIOS,,"$ 31.500,00",10/07/2025,09/08/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0004-0000000898,FACTURA DE SERVICIOS,,"$ 21.850,00",21/08/2025,20/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1491,COMP. LIQ. FACTURAS DE ,,"$ 53.350,00",22/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0004-0000000935,FACTURA DE SERVICIOS,,"$ 25.402,00",21/10/2025,21/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0004-0000000938,FACTURA DE SERVICIOS,,"$ 21.710,00",29/10/2025,28/11/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1759,COMP. LIQ. FACTURAS DE ,,"$ 21.710,00",10/11/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1738,COMP. LIQ. FACTURAS DE ,,"$ 25.402,00",13/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0004-0000000954,FACTURA DE SERVICIOS,,"$ 17.100,00",25/11/2025,25/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1756,COMP. LIQ. FACTURAS DE ,,"$ 17.100,00",26/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MASUAH SRL,0005-00014547,FACTURA DE SERVICIOS,,"$ 4.464,05",10/01/2025,09/02/2025,GRUPO BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
MBTECNIC S.R.L.,0005-00014733,FACTURA DE SERVICIOS,,"$ 100.998,00",19/01/2025,18/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1126,COMP. LIQ. FACTURAS DE ,,"$ 100.998,00",04/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MILLAN S.A.,03844-00000540,FACTURA DE SERVICIOS,,"$ 212.933,54",18/01/2025,17/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,927,COMP. LIQ. FACTURAS DE ,,"$ 212.933,54",28/01/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,03843-00000892,FACTURA DE SERVICIOS,,"$ 25.368,00",10/03/2025,09/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,09120-00002155,FACTURA DE SERVICIOS,,"$ 128.909,00",10/03/2025,09/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,09120-00002227,FACTURA DE SERVICIOS,,"$ 50.548,00",30/03/2025,29/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1151,COMP. LIQ. FACTURAS DE ,,"$ 204.825,00",10/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,09120-00002935,FACTURA DE SERVICIOS,,"$ 66.413,40",14/08/2025,13/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,09120-00002936,FACTURA DE SERVICIOS,,"$ 72.815,40",14/08/2025,13/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1474,COMP. LIQ. FACTURAS DE ,,"$ 66.413,40",14/08/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1582,COMP. LIQ. FACTURAS DE ,,"$ 72.815,40",14/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,09320-00000257,FACTURA DE SERVICIOS,,"$ 2.733,00",31/08/2025,30/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1583,COMP. LIQ. FACTURAS DE ,,"$ 2.733,00",31/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,03843-00001329,FACTURA DE SERVICIOS,,"$ 86.120,00",19/09/2025,19/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,03843-00001330,FACTURA DE SERVICIOS,,"$ 104.383,99",19/09/2025,19/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1547,COMP. LIQ. FACTURAS DE ,,"$ 104.383,99",19/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1548,COMP. LIQ. FACTURAS DE ,,"$ 86.120,00",19/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,09020-00006317,FACTURA DE SERVICIOS,,"$ 11.242,00",23/10/2025,23/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,09020-00006318,FACTURA DE SERVICIOS,,"$ 16.924,00",23/10/2025,23/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1673,COMP. LIQ. FACTURAS DE ,,"$ 11.242,00",23/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1695,COMP. LIQ. FACTURAS DE ,,"$ 16.924,00",23/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,03843-00001440,FACTURA DE SERVICIOS,,"$ 52.114,01",06/11/2025,06/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,03843-00001441,FACTURA DE SERVICIOS,,"$ 68.871,00",06/11/2025,06/12/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1716,COMP. LIQ. FACTURAS DE ,,"$ 52.114,01",06/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1771,COMP. LIQ. FACTURAS DE ,,"$ 68.871,00",06/11/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,09120-00003460,FACTURA DE SERVICIOS,,"$ 71.250,80",16/12/2025,16/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1803,COMP. LIQ. FACTURAS DE ,,"$ 71.250,80",16/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MORALES CARLOS ALBERTO,00002-00000049,FACTURA DE SERVICIOS,,"$ 122.500,00",07/01/2025,06/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1023,COMP. LIQ. FACTURAS DE ,,"$ 122.500,00",10/01/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,933,COMP. LIQ. FACTURAS DE ,,"$ 30.000,00",18/01/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000050,FACTURA DE SERVICIOS,,"$ 30.000,00",21/01/2025,20/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00002-00000051,FACTURA DE SERVICIOS,,"$ 40.000,00",30/01/2025,01/03/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,975,COMP. LIQ. FACTURAS DE ,,"$ 40.000,00",31/01/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MORENO ANGEL OSVALDO,00002-00000180,FACTURA DE SERVICIOS,,"$ 363.000,00",31/03/2025,30/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1325,COMP. LIQ. FACTURAS DE ,,"$ 363.000,00",31/03/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MORENO PAOLA MARINA,977,COMP. LIQ. FACTURAS DE ,,"$ 72.600,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MUÑOZ SERGIO RODRIGO,00002-00000881,FACTURA DE SERVICIOS,,"$ 45.000,00",03/07/2025,02/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1697,COMP. LIQ. FACTURAS DE ,,"$ 45.000,00",03/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
MURCIAS ANDREA MAGDALENA,00002-00000155,FACTURA DE SERVICIOS,,"$ 105.000,00",18/07/2025,17/08/2025,GRUPO BIOSALUD,PAGADO PMENTE,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,00002-00000155,FACTURA DE SERVICIOS,,"$ 105.000,00",18/07/2025,17/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,123,COMP. LIQ. FACTURAS DE ,,"$ 0,00",19/07/2025,,GRUPO BIOSALUD,IGNORADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,1411,COMP. LIQ. FACTURAS DE ,,"$ 105.000,00",19/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
NUTRANAT S.A.,00006-00008972,FACTURA DE SERVICIOS,,"$ 88.991,80",10/06/2025,10/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00006-00008973,FACTURA DE SERVICIOS,,"$ 57.523,56",10/06/2025,10/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1417,COMP. LIQ. FACTURAS DE ,,"$ 57.523,56",12/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1317,COMP. LIQ. FACTURAS DE ,,"$ 88.991,80",02/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
OFME SA,934,COMP. LIQ. FACTURAS DE ,,"$ 104.185,27",28/01/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0005-00010398,FACTURA DE SERVICIOS,,"$ 1.238,57",21/10/2025,21/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1691,COMP. LIQ. FACTURAS DE ,,"$ 1.238,57",22/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
OLIVA LORENA LIS,00007-00000227,FACTURA DE SERVICIOS,,"$ 10.500,00",04/08/2025,03/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1621,COMP. LIQ. FACTURAS DE ,,"$ 10.500,00",27/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
OSCAR MONTANI,989,COMP. LIQ. FACTURAS DE ,,"$ 3.891.800,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
PAÑALWEB S.R.L,00003-00040527,FACTURA DE SERVICIOS,,"$ 58.605,00",21/12/2025,21/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00003-00040529,FACTURA DE SERVICIOS,,"$ 58.605,00",21/12/2025,21/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00003-00040531,FACTURA DE SERVICIOS,,"$ 58.605,00",21/12/2025,21/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1814,COMP. LIQ. FACTURAS DE ,,"$ 175.815,00",31/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
PARQUE COMBUSTIBLES S.A.,902,COMP. LIQ. FACTURAS DE ,,"$ 2.205,03",09/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
